query,name,subtypes,category,type,phone,full_address,borough,city,postal_code,latitude,longitude,rating,reviews,reviews_link,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,working_hours,other_hours,business_status,about,description,verified,owner_id,reservation_links,booking_appointment_link,order_links,location_link,location_reviews_link,place_id,google_id,cid,kgmid,reviews_id
"art gallery, 411011, Pune, Maharashtra, IN",'Art Mandala',"Art supply store, Art dealer",Art supply store,Art supply store,+91 94220 34442,"Vidya Vilas, Parkhe Trust House, Plot No:1183, Fergusson College Rd, opp. Lalit Mahal Hotel, Shivajinagar, Pune, Maharashtra 411005",Shivajinagar,Pune,411005,18.5285322,73.8439567,4.2,11,"https://search.google.com/local/reviews?placeid=ChIJcYLRooC_wjsRGor2y2D14RM&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,1,1,4,5,"{""Monday"": ""9:30am-6pm"", ""Tuesday"": ""9:30am-6pm"", ""Wednesday"": ""9:30am-6pm"", ""Thursday"": ""9:30am-6pm"", ""Friday"": ""9:30am-6pm"", ""Saturday"": ""9:30am-6pm"", ""Sunday"": ""Closed""}",,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true}, ""Other"": {""Identifies as women-owned"": true}}",Art space featuring temporary exhibitions of painting & sculpture in modern surrounds.,1,110255731084510900843,,,,"https://www.google.com/maps/place/%27Art+Mandala%27/@18.5285322,73.84395669999999,14z/data=!4m8!1m2!2m1!1s%27Art+Mandala%27!3m4!1s0x3bc2bf80a2d18271:0x13e1f560cbf68a1a!8m2!3d18.5285322!4d73.84395669999999","https://www.google.com/maps/place/%27Art+Mandala%27/@18.5285322,73.84395669999999,13.99z/data=!4m16!1m7!3m6!1s0x3bc2bf80a2d18271:0x13e1f560cbf68a1a!2s%27Art+Mandala%27!8m2!3d18.5285322!4d73.84395669999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2bf80a2d18271:0x13e1f560cbf68a1a!8m2!3d18.5285322!4d73.84395669999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJcYLRooC_wjsRGor2y2D14RM,0x3bc2bf80a2d18271:0x13e1f560cbf68a1a,1.43269595256813E+018,/g/1yfdqz8xy,1432695952568125978
"art gallery, 411011, Pune, Maharashtra, IN",Jogeshwari Frames & Art Gallery,"Art gallery, Art center",Art gallery,Art gallery,,"126/B, Appa Balwant Chowk, opp. Tambdi Jogeshwari Temple, Budhwar Peth, Pune, Maharashtra 411002",Budhwar Peth,Pune,411002,18.5164323,73.8550057,3.9,30,"https://search.google.com/local/reviews?placeid=ChIJV_O85-LBwjsRS9KtVNtp_Cw&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",6,0,4,2,18,"{""Monday"": ""Closed"", ""Tuesday"": ""10am-8pm"", ""Wednesday"": ""10am-8pm"", ""Thursday"": ""10am-8pm"", ""Friday"": ""10am-8pm"", ""Saturday"": ""10am-8pm"", ""Sunday"": ""10am-8pm""}","[{""delivery"": {""Monday"": ""12-8 pm"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}}]",OPERATIONAL,"{""Amenities"": {""Restaurant"": false}, ""Crowd"": {""Family friendly"": true}, ""Payments"": {""Google Pay"": true}, ""Children"": {""Good for kids"": true}}",,1,114969659429145968741,,,,"https://www.google.com/maps/place/Jogeshwari+Frames+%26+Art+Gallery/@18.516432299999998,73.85500569999999,14z/data=!4m8!1m2!2m1!1sJogeshwari+Frames+%26+Art+Gallery!3m4!1s0x3bc2c1e2e7bcf357:0x2cfc69db54add24b!8m2!3d18.516432299999998!4d73.85500569999999","https://www.google.com/maps/place/Jogeshwari+Frames+%26+Art+Gallery/@18.516432299999998,73.85500569999999,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c1e2e7bcf357:0x2cfc69db54add24b!2sJogeshwari+Frames+%26+Art+Gallery!8m2!3d18.516432299999998!4d73.85500569999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c1e2e7bcf357:0x2cfc69db54add24b!8m2!3d18.516432299999998!4d73.85500569999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJV_O85-LBwjsRS9KtVNtp_Cw,0x3bc2c1e2e7bcf357:0x2cfc69db54add24b,3.24158222253935E+018,/g/11q4hhqckc,3241582222539346507
"art gallery, 411011, Pune, Maharashtra, IN",Art2Day,"Art gallery, Art center, Art dealer, Arts organization, Paintings store",Art gallery,Art gallery,+91 98220 41899,"Ghole Rd, Shivajinagar, Pune, Maharashtra 411005",Shivajinagar,Pune,411005,18.5240367,73.8454968,4.4,303,"https://search.google.com/local/reviews?placeid=ChIJ1V8NjRLAwjsReWxr7vp6Sb8&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",5,2,35,89,172,"{""Monday"": ""Closed"", ""Tuesday"": ""11am-7pm"", ""Wednesday"": ""11am-7pm"", ""Thursday"": ""11am-7pm"", ""Friday"": ""11am-7pm"", ""Saturday"": ""11am-7pm"", ""Sunday"": ""11am-7pm""}","[{""lunch"": {""Monday"": ""11 am-6 pm"", ""Tuesday"": ""11 am-6 pm"", ""Wednesday"": ""11 am-6 pm"", ""Thursday"": ""11 am-6 pm"", ""Friday"": ""11 am-6 pm"", ""Saturday"": ""11 am-6 pm"", ""Sunday"": ""11 am-6 pm""}}]",OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""On-site services"": true}, ""Highlights"": {""Live performances"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false, ""Wheelchair-accessible seating"": false, ""Wheelchair-accessible toilet"": false}, ""Amenities"": {""Gender-neutral toilets"": true, ""Restaurant"": false}, ""Crowd"": {""Family friendly"": true, ""LGBTQ+ friendly"": true}, ""Payments"": {""Google Pay"": true}, ""Children"": {""Good for kids"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}","Contemporary, cheerful gallery in an airy space featuring unique modern art & art workshops.",1,112913868673053727758,,,,"https://www.google.com/maps/place/Art2Day/@18.5240367,73.84549679999999,14z/data=!4m8!1m2!2m1!1sArt2Day!3m4!1s0x3bc2c0128d0d5fd5:0xbf497afaee6b6c79!8m2!3d18.5240367!4d73.84549679999999","https://www.google.com/maps/place/Art2Day/@18.5240367,73.84549679999999,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c0128d0d5fd5:0xbf497afaee6b6c79!2sArt2Day!8m2!3d18.5240367!4d73.84549679999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c0128d0d5fd5:0xbf497afaee6b6c79!8m2!3d18.5240367!4d73.84549679999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ1V8NjRLAwjsReWxr7vp6Sb8,0x3bc2c0128d0d5fd5:0xbf497afaee6b6c79,1.37836833527045E+019,/g/1td8xkq7,-4663060721005007751
"art gallery, 411011, Pune, Maharashtra, IN",Deep Art Gallery,"Art gallery, Art",Art gallery,Art gallery,+91 20 2565 8761,"1038/8, Madhusagar Society,Gokhale Road, Model Colony, Shivaji Nagar, Pune, Maharashtra 411016","Model Colony, Shivajinagar",Pune,411016,18.5314183,73.8355168,4.3,29,"https://search.google.com/local/reviews?placeid=ChIJr9Uj-nu_wjsRWkYdkIH5DRA&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,5,9,15,,,CLOSED_TEMPORARILY,{},"Showcase featuring paintings in a variety of styles, from abstract to landscapes & cubism.",0,,,,,"https://www.google.com/maps/place/Deep+Art+Gallery/@18.5314183,73.8355168,14z/data=!4m8!1m2!2m1!1sDeep+Art+Gallery!3m4!1s0x3bc2bf7bfa23d5af:0x100df981901d465a!8m2!3d18.5314183!4d73.8355168","https://www.google.com/maps/place/Deep+Art+Gallery/@18.5314183,73.8355168,13.99z/data=!4m16!1m7!3m6!1s0x3bc2bf7bfa23d5af:0x100df981901d465a!2sDeep+Art+Gallery!8m2!3d18.5314183!4d73.8355168!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2bf7bfa23d5af:0x100df981901d465a!8m2!3d18.5314183!4d73.8355168!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJr9Uj-nu_wjsRWkYdkIH5DRA,0x3bc2bf7bfa23d5af:0x100df981901d465a,1.15685501416802E+018,/g/1tdlsqvk,1156855014168020570
"art gallery, 411011, Pune, Maharashtra, IN",Indiaart Gallery,"Art gallery, Arts organization, Children's museum",Art gallery,Art gallery,+91 99606 63939,"Gayatri"" 61/9, opposite Vitthal Mandir Road, Madhusanchay Society, United Western Co-Operative Society, Housing Society, Karve Nagar, Pune, Maharashtra 411052","Madhusanchay Society, United Western Co-Operative Society, Housing Society, Karve Nagar",Pune,411052,18.4905508,73.8261319,4.4,33,"https://search.google.com/local/reviews?placeid=ChIJW9ECeRfBwjsRWHJ9e8xkRLg&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",1,0,4,9,19,"{""Monday"": ""10:30am-5:30pm"", ""Tuesday"": ""10:30am-5:30pm"", ""Wednesday"": ""10:30am-5:30pm"", ""Thursday"": ""10:30am-5:30pm"", ""Friday"": ""10:30am-5:30pm"", ""Saturday"": ""11am-5pm"", ""Sunday"": ""Closed""}",,OPERATIONAL,"{""Amenities"": {""Gender-neutral toilets"": true, ""Toilets"": true, ""Restaurant"": false}, ""Crowd"": {""Family friendly"": true}, ""Children"": {""Good for kids"": true}}",,1,110233648081163950387,,,,"https://www.google.com/maps/place/Indiaart+Gallery/@18.490550799999998,73.8261319,14z/data=!4m8!1m2!2m1!1sIndiaart+Gallery!3m4!1s0x3bc2c1177902d15b:0xb84464cc7b7d7258!8m2!3d18.490550799999998!4d73.8261319","https://www.google.com/maps/place/Indiaart+Gallery/@18.490550799999998,73.8261319,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c1177902d15b:0xb84464cc7b7d7258!2sIndiaart+Gallery!8m2!3d18.490550799999998!4d73.8261319!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c1177902d15b:0xb84464cc7b7d7258!8m2!3d18.490550799999998!4d73.8261319!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJW9ECeRfBwjsRWHJ9e8xkRLg,0x3bc2c1177902d15b:0xb84464cc7b7d7258,1.3277848430803E+019,/g/1thxtnwh,-5168895642906561960
"art gallery, 411011, Pune, Maharashtra, IN",Bliss Art Gallery,"Tourist attraction, Museum",museums,Tourist attraction,,"White Flint Nest, no. E Off, N Main Rd, Near Lane No. 05, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001","Meera Nagar, Koregaon Park",Pune,411001,18.5400403,73.8939451,3.5,46,"https://search.google.com/local/reviews?placeid=ChIJQ36_ewbBwjsRMTc9Mgd05JE&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",4,7,11,12,12,,,CLOSED_TEMPORARILY,{},"Contemporary paintings, drawings & other works by local artists showcased in a down-to-earth setup.",0,,,,,"https://www.google.com/maps/place/Bliss+Art+Gallery/@18.540040299999998,73.8939451,14z/data=!4m8!1m2!2m1!1sBliss+Art+Gallery!3m4!1s0x3bc2c1067bbf7e43:0x91e47407323d3731!8m2!3d18.540040299999998!4d73.8939451","https://www.google.com/maps/place/Bliss+Art+Gallery/@18.540040299999998,73.8939451,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c1067bbf7e43:0x91e47407323d3731!2sBliss+Art+Gallery!8m2!3d18.540040299999998!4d73.8939451!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c1067bbf7e43:0x91e47407323d3731!8m2!3d18.540040299999998!4d73.8939451!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJQ36_ewbBwjsRMTc9Mgd05JE,0x3bc2c1067bbf7e43:0x91e47407323d3731,1.05126550044461E+019,/g/11clx1pwy7,-7934089069263505615
"art gallery, 411011, Pune, Maharashtra, IN",Vintage Art Gallery,Antique store,Antique store,Antique store,,"843, Dastur Meher Rd, Camp, Pune, Maharashtra 411001",Camp,Pune,411001,18.5155222,73.8770293,5,2,"https://search.google.com/local/reviews?placeid=ChIJYSXDug7BwjsRWNVhg9hI6P0&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,2,"{""Monday"": ""10am-8pm"", ""Tuesday"": ""10am-8pm"", ""Wednesday"": ""10am-8pm"", ""Thursday"": ""10am-8pm"", ""Friday"": ""10am-8pm"", ""Saturday"": ""10am-8pm"", ""Sunday"": ""Closed""}",,OPERATIONAL,{},,0,,,,,"https://www.google.com/maps/place/Vintage+Art+Gallery/@18.5155222,73.87702929999999,14z/data=!4m8!1m2!2m1!1sVintage+Art+Gallery!3m4!1s0x3bc2c10ebac32561:0xfde848d88361d558!8m2!3d18.5155222!4d73.87702929999999","https://www.google.com/maps/place/Vintage+Art+Gallery/@18.5155222,73.87702929999999,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c10ebac32561:0xfde848d88361d558!2sVintage+Art+Gallery!8m2!3d18.5155222!4d73.87702929999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c10ebac32561:0xfde848d88361d558!8m2!3d18.5155222!4d73.87702929999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJYSXDug7BwjsRWNVhg9hI6P0,0x3bc2c10ebac32561:0xfde848d88361d558,1.8295953580947E+019,/g/11vqrrc5zd,-150790492762548904
"art gallery, 411011, Pune, Maharashtra, IN",Dhanraj Arts,"Art gallery, Business center",Art gallery,Art gallery,+91 90283 14552,"Shop No 1 Mashi, Kirad Ali Rd, Ganj Peth, Pune, Maharashtra 411002",Ganj Peth,Pune,411002,18.5084277,73.8632527,3,1,"https://search.google.com/local/reviews?placeid=ChIJNRUVEDzBwjsRicQzTsxqFTg&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,1,0,0,,,CLOSED_TEMPORARILY,{},,1,104821841039745272505,,,,"https://www.google.com/maps/place/Dhanraj+Arts/@18.5084277,73.86325269999999,14z/data=!4m8!1m2!2m1!1sDhanraj+Arts!3m4!1s0x3bc2c13c10151535:0x38156acc4e33c489!8m2!3d18.5084277!4d73.86325269999999","https://www.google.com/maps/place/Dhanraj+Arts/@18.5084277,73.86325269999999,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c13c10151535:0x38156acc4e33c489!2sDhanraj+Arts!8m2!3d18.5084277!4d73.86325269999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c13c10151535:0x38156acc4e33c489!8m2!3d18.5084277!4d73.86325269999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJNRUVEDzBwjsRicQzTsxqFTg,0x3bc2c13c10151535:0x38156acc4e33c489,4.04125366635278E+018,/g/11t28wypzd,4041253666352776329
"art gallery, 411011, Pune, Maharashtra, IN",MuralGuru BHARAT RAWAL,Art studio,Art studio,Art studio,+91 98232 63625,"Prerna Housing Society, 340, Mudaliar Rd, Rasta Peth, Pune, Maharashtra 411011",Rasta Peth,Pune,411011,18.5193746,73.8661205,4.5,4,"https://search.google.com/local/reviews?placeid=ChIJ6ZJR6kLAwjsRxCxyhlsFSDg&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,1,0,3,,,OPERATIONAL,{},,1,106538441630982051648,,,,"https://www.google.com/maps/place/MuralGuru+BHARAT+RAWAL/@18.5193746,73.8661205,14z/data=!4m8!1m2!2m1!1sMuralGuru+BHARAT+RAWAL!3m4!1s0x3bc2c042ea5192e9:0x3848055b86722cc4!8m2!3d18.5193746!4d73.8661205","https://www.google.com/maps/place/MuralGuru+BHARAT+RAWAL/@18.5193746,73.8661205,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c042ea5192e9:0x3848055b86722cc4!2sMuralGuru+BHARAT+RAWAL!8m2!3d18.5193746!4d73.8661205!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c042ea5192e9:0x3848055b86722cc4!8m2!3d18.5193746!4d73.8661205!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ6ZJR6kLAwjsRxCxyhlsFSDg,0x3bc2c042ea5192e9:0x3848055b86722cc4,4.05549735510292E+018,/g/11bzyp9dt3,4055497355102923972
"art gallery, 411011, Pune, Maharashtra, IN",ABHISHEK STORE,Art gallery,Art gallery,Art gallery,+91 96237 15685,"Shop No 01, opp. Dilip Traders, New Nana Peth, Ganesh Peth, Pune, Maharashtra 411001","New Nana Peth, Ganesh Peth",Pune,411001,18.5146121,73.8663417,5,2,"https://search.google.com/local/reviews?placeid=ChIJU_MfaL_BwjsR-EuwBlDe82o&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,2,,,OPERATIONAL,{},,0,,,,,"https://www.google.com/maps/place/ABHISHEK+STORE/@18.5146121,73.86634169999999,14z/data=!4m8!1m2!2m1!1sABHISHEK+STORE!3m4!1s0x3bc2c1bf681ff353:0x6af3de5006b04bf8!8m2!3d18.5146121!4d73.86634169999999","https://www.google.com/maps/place/ABHISHEK+STORE/@18.5146121,73.86634169999999,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c1bf681ff353:0x6af3de5006b04bf8!2sABHISHEK+STORE!8m2!3d18.5146121!4d73.86634169999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c1bf681ff353:0x6af3de5006b04bf8!8m2!3d18.5146121!4d73.86634169999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJU_MfaL_BwjsR-EuwBlDe82o,0x3bc2c1bf681ff353:0x6af3de5006b04bf8,7.70674782265202E+018,/g/11l1n7351r,7706747822652017656
"art gallery, 411011, Pune, Maharashtra, IN",Shri Rutuja Arts,Handicraft,Handicraft,Handicraft,+91 99221 13400,"Shop No 67, Rasta Peth, Pune, Maharashtra 411011",Rasta Peth,Pune,411011,18.5189798,73.8639159,5,1,"https://search.google.com/local/reviews?placeid=ChIJJ_n532fAwjsRTvSgPWAvQjI&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,1,"{""Monday"": ""Closed"", ""Tuesday"": ""11am-9pm"", ""Wednesday"": ""11am-9pm"", ""Thursday"": ""11am-9pm"", ""Friday"": ""11am-9pm"", ""Saturday"": ""11am-9pm"", ""Sunday"": ""11am-9pm""}",,OPERATIONAL,{},,1,104130438202984253048,,,,"https://www.google.com/maps/place/Shri+Rutuja+Arts/@18.5189798,73.8639159,14z/data=!4m8!1m2!2m1!1sShri+Rutuja+Arts!3m4!1s0x3bc2c067dff9f927:0x32422f603da0f44e!8m2!3d18.5189798!4d73.8639159","https://www.google.com/maps/place/Shri+Rutuja+Arts/@18.5189798,73.8639159,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c067dff9f927:0x32422f603da0f44e!2sShri+Rutuja+Arts!8m2!3d18.5189798!4d73.8639159!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c067dff9f927:0x32422f603da0f44e!8m2!3d18.5189798!4d73.8639159!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJJ_n532fAwjsRTvSgPWAvQjI,0x3bc2c067dff9f927:0x32422f603da0f44e,3.62150914075662E+018,/g/11tf_4mhq8,3621509140756624462
"art gallery, 411011, Pune, Maharashtra, IN",Studio Kaleido,"Art studio, Painting studio",Art studio,Art studio,+91 94220 10418,"Flat 21, Natasha Society, 3, DP Rd, opposite DAV School Gate, Ward No. 8, Aundh, Pune, Maharashtra 411007","Ward No. 8, Aundh",Pune,411007,18.5616765,73.8036472,4.8,13,"https://search.google.com/local/reviews?placeid=ChIJ-Q5qoC-_wjsRvyEJsuhZ8-w&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,1,1,11,"{""Monday"": ""4-7pm"", ""Tuesday"": ""4-7pm"", ""Wednesday"": ""4-7pm"", ""Thursday"": ""Closed"", ""Friday"": ""4-7pm"", ""Saturday"": ""4-7pm"", ""Sunday"": ""4-6pm""}",,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Other"": {""Identifies as women-owned"": true}}",,1,116754806023256639400,,,,"https://www.google.com/maps/place/Studio+Kaleido/@18.5616765,73.8036472,14z/data=!4m8!1m2!2m1!1sStudio+Kaleido!3m4!1s0x3bc2bf2fa06a0ef9:0xecf359e8b20921bf!8m2!3d18.5616765!4d73.8036472","https://www.google.com/maps/place/Studio+Kaleido/@18.5616765,73.8036472,13.99z/data=!4m16!1m7!3m6!1s0x3bc2bf2fa06a0ef9:0xecf359e8b20921bf!2sStudio+Kaleido!8m2!3d18.5616765!4d73.8036472!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2bf2fa06a0ef9:0xecf359e8b20921bf!8m2!3d18.5616765!4d73.8036472!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ-Q5qoC-_wjsRvyEJsuhZ8-w,0x3bc2bf2fa06a0ef9:0xecf359e8b20921bf,1.70740894682459E+019,/g/11csb242k_,-1372654605463641665
"art gallery, 411011, Pune, Maharashtra, IN",VP Art Gallery,"T-shirt store, Corporate gift supplier, Event planner, Gift shop, Print shop, Screen printing shop",T-shirt store,T-shirt store,+91 97308 98467,"Bhoi Ali, Datta chowk, near Mundhawa, Lonkar Ali, Mundhwa, Pune, Kaman, Maharashtra 411036","Lonkar Ali, Mundhwa","Pune, Kaman",411036,18.5345536,73.9301742,5,1,"https://search.google.com/local/reviews?placeid=ChIJXxBA2pPBwjsRDDWljvxqPcw&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",,OPERATIONAL,{},,1,115315561336506838539,,,,"https://www.google.com/maps/place/VP+Art+Gallery/@18.5345536,73.9301742,14z/data=!4m8!1m2!2m1!1sVP+Art+Gallery!3m4!1s0x3bc2c193da40105f:0xcc3d6afc8ea5350c!8m2!3d18.5345536!4d73.9301742","https://www.google.com/maps/place/VP+Art+Gallery/@18.5345536,73.9301742,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c193da40105f:0xcc3d6afc8ea5350c!2sVP+Art+Gallery!8m2!3d18.5345536!4d73.9301742!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c193da40105f:0xcc3d6afc8ea5350c!8m2!3d18.5345536!4d73.9301742!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJXxBA2pPBwjsRDDWljvxqPcw,0x3bc2c193da40105f:0xcc3d6afc8ea5350c,1.47170367902741E+019,/g/11l5xpvgf_,-3729707283435408116
"art gallery, 411011, Pune, Maharashtra, IN",Sadguru Arts,Artist,Artist,Artist,+91 92262 46275,"562, Kapad Ganj, Raviwar Peth, Pune, Maharashtra 411002","Kapad Ganj, Raviwar Peth",Pune,411002,18.5144638,73.8601433,3,1,"https://search.google.com/local/reviews?placeid=ChIJqZCoN2nAwjsRByW7D--lyHs&q=art+gallery,+411011,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,1,0,0,,,CLOSED_TEMPORARILY,{},,0,,,,,"https://www.google.com/maps/place/Sadguru+Arts/@18.514463799999998,73.86014329999999,14z/data=!4m8!1m2!2m1!1sSadguru+Arts!3m4!1s0x3bc2c06937a890a9:0x7bc8a5ef0fbb2507!8m2!3d18.514463799999998!4d73.86014329999999","https://www.google.com/maps/place/Sadguru+Arts/@18.514463799999998,73.86014329999999,13.99z/data=!4m16!1m7!3m6!1s0x3bc2c06937a890a9:0x7bc8a5ef0fbb2507!2sSadguru+Arts!8m2!3d18.514463799999998!4d73.86014329999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2c06937a890a9:0x7bc8a5ef0fbb2507!8m2!3d18.514463799999998!4d73.86014329999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJqZCoN2nAwjsRByW7D--lyHs,0x3bc2c06937a890a9:0x7bc8a5ef0fbb2507,8.91956150818696E+018,/g/11ggbrwz1r,8919561508186957063
"historical landmark, 412303, Pune, Maharashtra, IN",old fort,Historical landmark,Historical landmark,Historical landmark,,"874M+4G3, Ambi Khurd, Maharashtra 412204",,Ambi Khurd,412204,18.3052608,74.2837864,3.6,8,"https://search.google.com/local/reviews?placeid=ChIJDYBj5uYDwzsRyJcljuyVQLw&q=historical+landmark,+412303,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",2,0,1,1,4,,,OPERATIONAL,"{""Children"": {""Good for kids"": true}}",,0,,,,,"https://www.google.com/maps/place/old+fort/@18.3052608,74.2837864,14z/data=!4m8!1m2!2m1!1sold+fort!3m4!1s0x3bc303e6e663800d:0xbc4095ec8e2597c8!8m2!3d18.3052608!4d74.2837864","https://www.google.com/maps/place/old+fort/@18.3052608,74.2837864,13.99z/data=!4m16!1m7!3m6!1s0x3bc303e6e663800d:0xbc4095ec8e2597c8!2sold+fort!8m2!3d18.3052608!4d74.2837864!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc303e6e663800d:0xbc4095ec8e2597c8!8m2!3d18.3052608!4d74.2837864!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJDYBj5uYDwzsRyJcljuyVQLw,0x3bc303e6e663800d:0xbc4095ec8e2597c8,1.35650069208696E+019,/g/11pvhnsh9l,-4881737152839968824
